Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,group
404,1,1,6,2.09,0.195,patient
404,0,0,1,2.875,0.215,patient
404,0,0,6,1.415,0.27,patient
404,1,0,1,2.7,0.235,patient
404,0,0,5,1.89,0.575,patient
404,0,0,6,2.3,0.31,patient
404,1,0,1,1.556,1.07,patient
404,1,0,6,2.295,0.14,patient
404,1,1,6,1.306,0.215,patient
404,1,1,2,3.445,0.175,patient
404,1,1,2,1.199,0.375,patient
404,0,1,2,1.74,0.2,patient
404,1,1,4,3.815,0.815,patient
404,0,1,2,2.086,1.125,patient
404,0,0,2,3.35,0.375,patient
404,0,0,6,1.765,0.21,patient
404,1,1,2,4.055,0.205,patient
404,0,0,1,2.605,0.455,patient
404,1,1,6,2.061,0.22,patient
404,0,1,6,2.735,0.235,patient
404,1,1,6,1.57,0.15,patient
404,1,1,6,0.94,0.155,patient
404,1,0,3,1.965,0.404,patient
404,0,1,6,1.949,0.185,patient
404,0,0,6,1.685,0.235,patient
404,0,1,2,4.546,0.16,patient
404,1,1,6,1.25,0.335,patient
404,0,1,6,0.975,0.22,patient
404,0,0,2,1.615,0.195,patient
404,1,0,1,2.285,0.254,patient
404,1,1,2,3.975,0.235,patient
404,0,1,3,1.97,0.28,patient
404,0,0,2,1.735,0.145,patient
404,0,1,1,2.205,0.375,patient
404,0,0,6,1.445,0.265,patient
404,1,0,1,3.226,0.28,patient
404,0,0,6,2.121,0.965,patient
404,1,1,1,5.029,0.325,patient
404,0,0,1,4.05,0.21,patient
404,1,0,2,2.255,0.385,patient
404,1,1,5,1.611,0.309,patient
404,1,1,5,1.71,0.265,patient
404,1,0,6,2.909,0.2,patient
404,0,1,2,1.849,0.16,patient
404,0,0,6,1.665,0.165,patient
404,1,0,4,1.885,0.225,patient
404,0,0,1,1.976,0.195,patient
404,1,1,2,2.147,0.315,patient
404,1,1,2,3.44,0.31,patient
404,0,0,1,2.725,0.175,patient
404,1,0,1,1.34,0.175,patient
404,0,0,1,1.625,0.145,patient
404,1,0,1,1.2,0.17,patient
404,0,1,4,1.571,0.45,patient
404,0,1,2,2.52,0.4,patient
404,1,1,2,1.23,0.139,patient
404,1,1,5,2.025,0.82,patient
404,1,1,5,0.92,0.215,patient
404,0,1,5,0.99,0.16,patient
404,1,1,5,1.15,0.246,patient
404,1,1,2,1.011,0.355,patient
404,0,1,2,0.935,0.2,patient
404,0,0,4,1.825,0.665,patient
404,0,0,1,1.225,2.14,patient
404,0,0,6,2.164,0.165,patient
404,0,1,4,1.965,0.58,patient
404,0,0,2,2.082,0.155,patient
405,0,0,6,5.566,1.409,patient
405,0,1,5,3.494,2.043,patient
405,0,0,6,2.514,1.163,patient
405,0,1,6,3.276,1.282,patient
405,1,1,6,1.91,1.152,patient
405,1,1,6,3.169,0.513,patient
405,0,1,6,2.019,1.008,patient
405,0,0,6,1.689,1.108,patient
405,1,1,6,1.483,0.583,patient
405,1,1,6,1.891,0.509,patient
405,1,1,6,1.234,0.713,patient
405,0,0,6,1.354,0.543,patient
405,1,0,4,6.057,1.073,patient
405,1,0,4,1.705,8.733,patient
405,1,1,4,2.584,1.538,patient
405,0,0,5,1.687,0.843,patient
405,0,0,6,1.29,0.643,patient
405,1,0,6,1.3,0.508,patient
405,0,1,5,1.825,0.548,patient
405,0,0,5,2.064,0.598,patient
405,1,1,5,1.594,0.797,patient
405,1,0,4,1.734,1.583,patient
405,1,0,6,1.37,0.474,patient
405,0,0,6,1.459,0.489,patient
405,0,0,6,1.304,0.389,patient
405,1,1,5,1.264,0.689,patient
405,1,1,4,4.79,1.283,patient
405,0,0,6,1.264,0.415,patient
405,1,0,6,1.795,0.272,patient
405,0,1,4,1.155,0.77,patient
405,0,0,6,1.344,0.384,patient
405,0,0,6,1.235,0.333,patient
405,0,1,5,1.377,1.028,patient
405,1,0,5,1.31,0.549,patient
405,1,0,6,1.25,0.328,patient
405,1,0,5,1.426,0.344,patient
405,0,0,5,1.194,0.333,patient
405,1,1,5,1.19,0.554,patient
405,1,0,5,2.584,0.298,patient
405,1,0,4,1.973,0.253,patient
405,1,0,5,4.105,0.328,patient
405,0,0,6,1.44,0.599,patient
405,1,0,6,1.155,0.268,patient
405,1,0,6,1.18,0.274,patient
405,0,0,6,1.06,0.369,patient
405,0,0,6,0.99,0.284,patient
405,0,0,6,0.915,0.304,patient
405,1,0,4,1.155,5.139,patient
405,0,0,5,1.86,0.32,patient
405,1,0,5,1.284,0.234,patient
405,1,0,6,1.01,0.234,patient
405,1,0,6,0.915,0.249,patient
405,1,1,4,2.67,0.234,patient
405,1,1,5,1.545,0.374,patient
405,0,0,6,4.711,0.219,patient
405,0,1,4,1.835,0.199,patient
405,1,0,5,2.5,0.339,patient
405,0,0,6,1.18,0.324,patient
405,1,1,4,1.54,0.554,patient
405,1,1,4,1.311,0.47,patient
405,1,1,4,1.686,0.379,patient
405,0,0,6,2.475,0.224,patient
405,0,0,6,1.404,0.204,patient
405,1,1,2,1.835,1.359,patient
405,0,0,5,1.625,0.499,patient
405,1,1,3,1.84,1.379,patient
405,0,0,5,1.341,0.609,patient
405,0,0,6,1.215,0.399,patient
405,1,0,6,2.85,0.179,patient
405,0,0,6,1.136,0.229,patient
405,0,0,6,0.93,0.324,patient
405,1,0,6,2.55,0.194,patient
405,1,0,6,0.965,0.188,patient
405,0,0,6,1.501,0.324,patient
405,1,1,3,1.3,1.934,patient
405,0,0,6,1.909,0.338,patient
405,0,0,6,0.865,0.199,patient
405,1,0,6,0.97,0.239,patient
405,0,0,6,1.325,0.169,patient
405,0,0,6,0.895,0.213,patient
405,0,1,4,2.961,0.204,patient
405,1,0,6,1.905,0.274,patient
405,0,0,6,0.95,0.154,patient
405,0,1,1,1.705,0.214,patient
405,1,0,6,1.94,0.254,patient
405,1,0,6,1.02,0.224,patient
405,1,1,3,2.93,0.189,patient
405,1,0,6,1.776,0.28,patient
405,0,0,6,0.755,0.209,patient
405,0,0,6,0.7,0.243,patient
405,0,0,6,0.83,0.224,patient
405,0,0,6,0.715,0.213,patient
405,0,0,6,0.76,0.319,patient
405,0,0,6,0.94,0.279,patient
405,0,0,6,2.89,0.249,patient
405,1,1,2,2.536,0.249,patient
405,0,0,6,1.695,0.444,patient
405,1,0,6,0.975,0.199,patient
405,1,0,6,0.785,0.234,patient
405,1,0,6,1.21,0.153,patient
405,0,1,5,1.451,1.049,patient
405,0,0,5,1.73,0.414,patient
405,1,0,5,0.868,0.254,patient
405,1,1,4,2.196,0.384,patient
405,0,0,5,1.475,0.619,patient
405,1,0,6,1.42,0.229,patient
405,1,1,3,1.875,0.859,patient
405,1,1,3,1.555,0.539,patient
405,0,0,6,2.17,0.198,patient
405,1,0,4,1.89,0.299,patient
405,1,0,6,1.045,0.219,patient
405,0,0,4,1.481,0.279,patient
405,1,0,4,1.95,0.319,patient
405,0,0,5,1.805,0.269,patient
405,0,1,4,2.055,2.049,patient
405,0,1,2,1.404,1.61,patient
405,0,1,2,1.375,0.424,patient
405,0,0,5,1.965,0.284,patient
405,0,0,5,0.974,0.184,patient
405,1,1,2,1.756,0.264,patient
405,0,0,5,1.385,0.694,patient
405,0,0,4,2.02,0.296,patient
405,1,0,5,1.43,0.345,patient
405,0,0,6,1.415,0.354,patient
405,0,0,6,1.01,0.279,patient
405,1,0,6,1.4,0.229,patient
405,1,1,2,8.825,1.119,patient
405,0,1,2,1.395,0.394,patient
405,1,1,2,1.475,0.299,patient
405,0,0,5,1.4,0.324,patient
405,0,0,6,1.44,0.404,patient
405,1,1,2,1.654,0.639,patient
405,1,0,5,3.195,0.947,patient
405,1,1,2,1.996,0.349,patient
405,0,0,4,1.955,0.439,patient
405,0,0,4,1.395,0.544,patient
405,1,0,5,1.37,0.449,patient
405,0,1,2,1.524,0.689,patient
405,1,1,1,1.4,0.629,patient
405,1,1,1,1.434,0.55,patient
405,1,1,1,1.144,0.389,patient
405,0,0,6,1.695,0.474,patient
405,0,1,2,1.679,0.654,patient
405,1,1,3,1.239,0.739,patient
405,1,0,4,1.73,0.689,patient
405,0,0,5,1.31,0.349,patient
405,0,0,6,1.26,0.64,patient
405,0,0,6,3.905,0.239,patient
405,1,0,6,1.184,0.259,patient
405,1,0,6,0.889,0.264,patient
405,1,1,3,2.379,0.859,patient
405,0,0,4,2.789,1.399,patient
405,0,0,3,1.816,4.789,patient
405,1,1,3,2.584,0.569,patient
405,1,1,3,1.3,0.904,patient
405,0,0,6,3.634,0.405,patient
405,0,1,3,1.624,0.859,patient
405,0,1,3,2.215,0.399,patient
405,1,1,3,1.361,0.319,patient
405,1,0,4,1.363,0.604,patient
405,1,0,5,3.048,0.564,patient
405,1,1,1,2.2,0.304,patient
405,0,1,2,2.069,0.838,patient
405,1,1,2,1.228,0.409,patient
405,1,0,4,4.064,0.309,patient
405,0,0,5,1.359,0.509,patient
405,0,0,4,8.375,0.709,patient
405,1,1,3,8.395,1.104,patient
405,1,1,2,1.235,0.686,patient
405,1,0,5,3.364,0.494,patient
405,0,0,6,1.189,0.384,patient
405,0,0,6,0.919,0.353,patient
405,0,0,6,0.824,0.299,patient
405,1,0,6,1.07,0.244,patient
405,1,0,6,0.759,0.229,patient
405,1,1,2,1.774,0.364,patient
405,1,1,3,2.18,0.474,patient
405,1,0,5,2.119,0.394,patient
405,1,0,5,3.225,0.534,patient
405,1,0,6,1.863,0.264,patient
405,0,0,6,1.07,0.204,patient
405,1,1,2,1.899,0.284,patient
405,0,1,2,1.964,0.248,patient
405,0,0,5,1.464,0.229,patient
405,0,0,4,5.145,0.144,patient
405,0,0,5,1.194,0.504,patient
405,0,1,2,2.35,0.304,patient
405,0,1,2,1.161,0.204,patient
405,1,0,4,3.194,0.274,patient
405,1,1,1,2.739,0.454,patient
405,0,0,6,1.685,0.829,patient
405,0,1,3,2.884,0.474,patient
405,0,0,6,1.855,0.359,patient
405,1,1,1,1.599,0.572,patient
405,1,1,1,1.015,0.299,patient
405,0,0,6,4.605,0.279,patient
405,0,0,5,3.065,0.274,patient
405,1,0,4,2.11,0.244,patient
405,0,1,3,2.531,0.333,patient
405,1,0,6,1.837,0.529,patient
407,1,0,5,4.277,1.783,patient
407,0,1,5,3.28,0.264,patient
407,0,0,6,1.51,1.179,patient
407,1,0,6,0.995,0.319,patient
407,1,1,5,1.16,0.409,patient
407,1,1,5,1.62,0.334,patient
407,1,1,5,1.465,0.329,patient
407,1,0,5,1.347,0.68,patient
407,1,0,5,1.016,0.395,patient
407,0,1,6,2.271,0.535,patient
407,0,0,5,4.126,0.435,patient
407,0,0,5,1.841,0.305,patient
407,0,1,5,1.516,0.321,patient
407,1,0,5,0.946,0.28,patient
407,0,0,6,1.526,1.575,patient
407,0,0,6,0.871,0.47,patient
407,1,0,6,1.016,0.375,patient
407,1,0,5,1.401,0.555,patient
407,1,1,5,1.146,0.375,patient
407,1,1,5,0.886,0.375,patient
407,1,1,5,1.005,0.326,patient
407,0,0,5,1.011,0.43,patient
407,1,0,5,0.891,0.359,patient
407,0,1,5,1.34,0.8,patient
407,0,0,6,1.151,1.924,patient
407,0,0,6,0.946,0.575,patient
407,0,1,5,1.716,0.354,patient
407,1,0,5,1.987,1.015,patient
407,1,1,5,1.781,0.43,patient
407,0,0,5,1.116,0.41,patient
407,1,0,5,1.081,0.435,patient
407,0,1,5,1.326,0.275,patient
407,1,1,5,1.111,0.25,patient
407,0,0,6,1.686,1.06,patient
407,1,0,6,0.821,0.58,patient
407,0,1,5,1.447,0.264,patient
407,0,0,6,0.926,0.419,patient
407,0,0,6,1.416,0.89,patient
407,0,0,6,2.371,0.32,patient
407,1,0,5,1.291,1.055,patient
407,0,0,6,1.181,0.915,patient
407,0,1,5,1.687,0.28,patient
407,0,1,5,2.141,0.165,patient
407,1,0,5,0.965,0.334,patient
407,1,0,5,0.961,0.295,patient
407,1,1,5,1.016,0.245,patient
407,0,0,5,0.931,0.305,patient
407,0,0,5,0.871,0.32,patient
407,0,0,5,1.236,0.365,patient
407,0,1,5,1.986,0.21,patient
407,1,1,5,1.117,0.26,patient
407,0,0,5,0.726,0.375,patient
407,0,0,5,0.771,0.285,patient
407,1,1,5,1.096,0.225,patient
407,0,0,5,0.656,0.28,patient
407,1,0,5,0.901,0.305,patient
407,0,0,5,0.911,0.265,patient
407,1,1,5,2.69,0.215,patient
407,1,0,5,0.915,0.264,patient
407,1,1,5,1.047,0.215,patient
407,0,0,5,0.961,0.394,patient
407,1,0,5,1.151,0.355,patient
407,0,0,5,1.166,0.435,patient
407,0,0,5,0.936,0.344,patient
407,1,1,5,0.966,0.222,patient
407,1,0,5,2.596,0.205,patient
407,1,1,6,1.101,0.32,patient
407,0,0,6,1.062,0.525,patient
407,1,0,6,0.856,0.43,patient
407,1,1,5,0.941,0.315,patient
407,0,1,5,1.076,0.3,patient
407,1,0,6,1.471,0.379,patient
407,0,0,6,0.816,0.365,patient
407,0,1,5,1.451,0.75,patient
407,1,0,5,2.986,0.285,patient
407,0,0,5,0.947,0.37,patient
407,1,1,5,1.251,0.25,patient
407,0,0,5,1.115,0.33,patient
407,0,0,5,1.026,0.355,patient
407,0,1,5,1.231,0.334,patient
407,1,1,5,1.416,0.195,patient
407,1,0,5,0.801,0.355,patient
407,1,1,5,0.951,0.229,patient
407,0,0,5,1.076,0.349,patient
407,1,0,5,0.997,0.289,patient
407,1,1,5,0.86,0.254,patient
407,0,1,5,1.645,0.135,patient
407,1,0,5,0.846,0.28,patient
407,1,0,5,0.896,0.51,patient
407,1,0,5,1.506,0.355,patient
407,1,1,5,1.055,0.204,patient
407,1,1,5,1.025,0.27,patient
407,0,0,5,0.826,0.3,patient
407,1,0,5,1.257,0.43,patient
407,0,0,5,1.015,0.339,patient
407,0,0,5,1.001,0.359,patient
407,0,1,5,1.676,0.295,patient
407,0,0,5,1.321,0.31,patient
407,1,0,5,1.106,0.334,patient
407,1,0,5,2.71,0.33,patient
407,1,1,5,1.77,0.295,patient
407,1,0,5,2.421,0.419,patient
407,0,0,5,1.141,0.45,patient
407,1,0,5,1.256,0.58,patient
407,1,0,6,2.296,0.79,patient
407,1,1,5,1.376,0.264,patient
407,0,1,5,0.896,0.35,patient
407,1,0,6,1.632,0.299,patient
407,0,0,6,1.646,0.34,patient
407,1,1,5,1.496,0.259,patient
407,0,0,6,0.831,0.3,patient
407,1,1,5,2.006,0.255,patient
407,0,0,6,1.105,0.29,patient
407,0,0,6,1.386,0.46,patient
407,1,0,6,0.991,0.374,patient
407,0,0,6,2.387,0.36,patient
407,1,1,5,1.211,0.285,patient
407,1,1,5,1.486,0.135,patient
407,0,0,6,0.89,2.045,patient
407,1,0,5,2.686,0.52,patient
407,1,0,5,1.406,0.429,patient
407,1,0,5,0.776,0.396,patient
407,1,1,5,1.045,0.28,patient
407,0,0,5,1.206,0.36,patient
407,0,0,5,0.89,0.649,patient
407,1,1,5,1.161,0.304,patient
407,0,0,6,1.071,0.809,patient
407,1,1,5,1.215,0.365,patient
407,0,1,5,1.946,0.185,patient
407,1,1,5,1.211,0.225,patient
407,1,0,5,1.132,0.845,patient
407,1,0,5,1.001,0.36,patient
407,0,1,5,1.781,0.229,patient
407,1,1,5,1.116,0.2,patient
407,0,0,5,1.176,0.325,patient
407,1,1,5,3.52,0.26,patient
407,1,0,5,1.546,0.23,patient
407,0,0,5,0.925,0.285,patient
407,0,1,5,1.765,0.265,patient
407,0,0,5,1.066,0.244,patient
407,0,0,5,0.741,0.38,patient
407,1,0,5,1.111,0.49,patient
407,0,1,6,2.5,0.505,patient
407,0,0,5,4.877,0.475,patient
407,1,1,6,1.785,0.769,patient
407,0,0,5,1.035,0.425,patient
407,1,0,5,2,0.81,patient
407,0,0,6,3.05,0.409,patient
407,0,0,6,1.376,0.615,patient
407,1,1,6,1.556,0.5,patient
407,0,0,5,2.345,1.269,patient
407,0,0,6,2.135,0.605,patient
407,0,0,6,1.98,0.59,patient
407,1,1,5,2.715,0.915,patient
407,0,1,5,1.721,0.284,patient
407,1,0,6,1.1,0.564,patient
407,0,1,5,2.935,1.265,patient
407,1,1,5,1.71,0.195,patient
407,0,0,6,0.86,0.42,patient
407,0,0,6,1.295,0.35,patient
407,0,1,5,0.929,0.225,patient
407,0,0,5,1.366,0.45,patient
407,0,0,5,1.21,0.419,patient
407,0,0,5,1.383,0.515,patient
407,0,1,5,1.585,0.195,patient
407,1,0,5,2.66,0.29,patient
407,1,0,5,1.62,0.249,patient
407,0,1,5,1.059,0.18,patient
407,1,1,5,2.101,0.154,patient
407,0,0,6,1.95,0.684,patient
407,1,1,5,1.034,0.251,patient
407,0,0,6,1.005,0.38,patient
407,1,0,6,0.97,0.35,patient
407,0,1,5,1.334,0.185,patient
407,1,1,5,1.09,0.24,patient
407,1,0,6,1.57,0.235,patient
407,0,0,6,0.981,0.299,patient
407,0,0,6,1.025,0.384,patient
407,0,0,6,1.05,0.354,patient
407,0,0,5,1.83,0.53,patient
407,0,0,5,1.664,0.835,patient
407,1,1,5,1.555,0.229,patient
407,1,0,5,1.465,0.23,patient
407,0,1,5,1.14,0.466,patient
407,0,0,5,1.345,0.254,patient
407,1,1,5,1.205,0.24,patient
407,0,0,5,1.325,0.23,patient
407,1,1,5,2.34,0.205,patient
407,1,1,5,1.035,0.175,patient
407,1,0,5,0.845,0.3,patient
407,0,1,5,1.154,0.315,patient
407,1,1,5,1.41,0.17,patient
407,1,1,5,0.932,0.279,patient
407,0,0,5,1.185,0.335,patient
407,0,1,5,1.27,0.21,patient
407,0,0,5,3.675,0.27,patient
407,1,0,5,0.98,0.3,patient
407,1,0,5,1.255,0.2,patient
407,1,1,5,0.87,0.265,patient
407,1,0,5,1.754,0.365,patient
409,0,0,6,11.127,4.973,patient
409,0,0,6,3.502,0.875,patient
409,1,1,6,1.796,1.565,patient
409,0,0,6,1.611,1.154,patient
409,0,0,6,1.216,0.425,patient
409,0,0,6,0.946,0.38,patient
409,0,0,6,0.846,0.385,patient
409,0,1,5,1.472,1.7,patient
409,0,0,6,1.236,0.275,patient
409,0,0,6,0.771,0.29,patient
409,1,1,6,1.076,0.78,patient
409,1,1,6,0.936,0.255,patient
409,0,0,6,1.031,0.26,patient
409,0,0,6,0.996,0.18,patient
409,1,1,3,4.837,1.195,patient
409,0,0,6,0.906,0.305,patient
409,1,1,3,2.106,2.045,patient
409,0,0,6,0.921,0.3,patient
409,0,0,6,1.696,0.315,patient
409,0,0,6,0.936,0.344,patient
409,0,0,6,1.141,0.17,patient
409,0,1,2,2.151,0.29,patient
409,1,1,5,3.256,1.925,patient
409,0,0,6,1.081,0.205,patient
409,1,0,6,0.786,0.2,patient
409,0,0,5,0.806,1.98,patient
409,1,1,3,3.397,0.49,patient
409,1,1,5,1.366,1.11,patient
409,1,1,6,1.081,0.405,patient
409,0,0,6,1.046,0.365,patient
409,0,1,4,1.666,1.135,patient
409,1,1,4,1.051,0.61,patient
409,0,0,6,0.976,0.24,patient
409,1,1,6,1.817,0.315,patient
409,1,1,6,2.166,0.195,patient
409,0,0,6,0.821,0.215,patient
409,0,0,6,0.846,0.245,patient
409,0,1,4,2.036,0.489,patient
409,1,1,6,0.981,0.515,patient
409,0,0,5,1.226,0.73,patient
409,1,1,6,0.946,0.28,patient
409,0,0,6,1.262,0.34,patient
409,0,0,6,0.935,0.19,patient
409,1,1,6,1.896,0.305,patient
409,1,1,6,0.851,0.15,patient
409,0,0,3,4.541,0.235,patient
409,1,0,3,2.501,0.17,patient
409,1,0,4,2.842,0.25,patient
409,0,0,5,2.686,0.115,patient
409,0,0,6,1.733,0.95,patient
409,1,0,6,1.176,0.16,patient
409,1,0,6,0.721,0.244,patient
409,1,1,6,1.946,0.229,patient
409,1,0,3,4.392,0.395,patient
409,0,0,1,1.156,2.735,patient
409,1,0,1,1.895,2.95,patient
409,1,0,6,4.627,0.59,patient
409,1,1,6,2.321,0.64,patient
409,1,1,6,1.006,0.174,patient
409,0,0,5,1.241,0.66,patient
409,1,0,4,1.806,2.6,patient
409,1,1,6,2.006,0.465,patient
409,1,1,6,1.017,0.425,patient
409,1,0,5,3.761,0.255,patient
409,1,1,6,2.011,0.282,patient
409,1,1,6,1.966,0.19,patient
409,1,1,4,2.221,1.06,patient
409,1,1,6,1.156,0.325,patient
409,1,0,6,1.192,0.994,patient
409,0,0,6,1.181,0.405,patient
409,1,1,6,1.561,0.465,patient
409,1,1,6,1.021,0.415,patient
409,1,0,5,1.411,1.58,patient
409,1,0,6,1.941,0.195,patient
409,0,0,6,0.741,0.19,patient
409,1,0,6,0.902,0.24,patient
409,0,0,4,0.826,1.3,patient
409,1,0,6,2.515,0.25,patient
409,1,1,6,6.776,0.345,patient
409,0,1,6,2.761,0.231,patient
409,0,0,6,1.831,0.56,patient
409,1,1,6,1.415,0.285,patient
409,1,0,6,0.952,0.305,patient
409,0,0,6,3.916,0.334,patient
409,0,1,6,2.256,0.255,patient
409,1,1,6,0.992,0.14,patient
409,0,0,6,5.097,0.225,patient
409,0,0,6,5.331,0.285,patient
409,1,1,5,1.871,0.45,patient
409,1,1,5,1.216,0.384,patient
409,1,1,6,0.997,0.26,patient
409,1,1,6,0.936,0.235,patient
409,1,1,6,1.571,0.729,patient
409,0,0,5,1.046,0.795,patient
409,0,1,6,1.146,0.21,patient
409,1,0,6,3.141,0.215,patient
409,1,0,5,0.865,0.675,patient
409,1,1,6,1.241,0.195,patient
409,1,1,6,1.392,0.28,patient
409,0,1,6,7.476,0.4,patient
409,0,0,6,1.196,0.15,patient
409,1,1,6,1.771,0.27,patient
409,0,0,6,1.616,0.215,patient
409,0,0,6,0.797,0.195,patient
409,0,1,6,2.881,0.21,patient
409,1,0,6,0.856,0.265,patient
409,0,1,6,2.341,0.21,patient
409,1,0,6,0.83,0.385,patient
409,1,0,2,2.771,0.31,patient
409,1,0,6,2.331,0.36,patient
409,1,1,6,1.126,0.31,patient
409,1,0,6,2.656,0.32,patient
409,0,0,6,1.061,2.945,patient
409,1,0,6,1.176,0.225,patient
409,1,0,6,0.931,0.27,patient
409,1,0,3,2.642,1.84,patient
409,1,1,4,2.121,1.674,patient
409,0,0,6,1.391,0.17,patient
409,0,0,6,1.12,0.82,patient
409,1,1,6,1.976,0.37,patient
409,1,0,6,0.911,0.24,patient
409,0,0,6,0.816,0.125,patient
409,0,1,6,1.262,0.125,patient
409,1,0,6,0.863,0.19,patient
409,0,1,6,1.676,0.199,patient
409,0,0,6,1.171,0.174,patient
409,0,0,6,0.761,0.135,patient
409,1,1,6,2.086,1.53,patient
409,0,1,6,2.647,0.095,patient
409,0,0,6,1.306,0.105,patient
409,1,1,6,2.11,0.375,patient
409,0,0,2,2.055,0.345,patient
409,1,0,3,1.746,0.215,patient
409,0,0,5,1.341,0.45,patient
409,0,0,6,1.674,0.335,patient
409,0,0,6,1.385,0.325,patient
409,0,0,6,1.211,0.219,patient
409,1,1,5,1.576,0.695,patient
409,0,0,3,1.905,0.43,patient
409,0,1,6,1.165,0.094,patient
409,1,1,2,1.535,0.154,patient
409,0,1,5,1.591,0.21,patient
409,1,1,6,2.575,0.735,patient
409,0,0,4,1.175,0.655,patient
409,1,1,6,1.785,0.315,patient
409,1,1,5,1.435,0.395,patient
409,0,0,4,2.795,1.435,patient
409,0,1,4,2.55,1.655,patient
409,1,1,3,2.726,0.378,patient
409,1,0,5,2.16,0.73,patient
409,0,0,6,1.13,0.29,patient
409,0,1,6,1.51,0.21,patient
409,1,0,5,1.175,0.37,patient
409,0,0,6,0.9,0.255,patient
409,0,0,6,1.05,0.155,patient
409,0,1,4,1.265,1.16,patient
409,0,0,6,1.095,0.85,patient
409,0,0,6,1.1,0.28,patient
409,1,0,5,1.18,2.325,patient
409,0,0,4,1.65,0.51,patient
409,1,0,6,1.435,0.365,patient
409,0,0,6,0.765,0.245,patient
409,0,0,6,0.995,0.259,patient
409,1,1,6,1.435,0.24,patient
409,0,1,4,3.555,0.755,patient
409,1,0,3,4.355,0.27,patient
409,1,0,6,1.635,0.185,patient
409,0,0,6,4.041,0.18,patient
409,0,0,5,1.875,0.315,patient
409,0,0,5,1.18,0.605,patient
409,0,0,6,1.595,0.45,patient
409,1,0,5,1.505,1.275,patient
409,0,1,3,4.256,0.51,patient
409,1,1,3,1.49,3.135,patient
409,1,0,6,1.055,0.469,patient
409,1,1,6,1.245,0.205,patient
409,0,0,5,1.54,0.48,patient
409,0,0,6,1.47,0.29,patient
409,1,0,6,1.435,0.372,patient
409,0,0,3,1.181,1.702,patient
409,0,0,4,1.955,1.33,patient
409,0,1,3,1.34,0.975,patient
409,0,1,6,1.21,0.46,patient
409,1,1,3,2.555,1.84,patient
409,0,0,4,1.066,0.625,patient
409,1,0,6,2.179,0.33,patient
409,1,1,6,2.25,0.325,patient
409,1,1,6,1.345,0.285,patient
409,0,1,3,2.65,0.75,patient
409,1,1,6,1.185,0.265,patient
409,1,0,5,1.621,0.71,patient
409,1,1,4,1.31,0.655,patient
409,1,0,6,1.785,0.22,patient
409,1,1,4,3.6,0.33,patient
409,0,1,6,2.93,0.455,patient
409,0,0,3,1.039,1.396,patient
409,0,0,6,1.99,0.48,patient
409,0,0,5,1.605,1.41,patient
409,0,0,5,1.345,0.665,patient
409,1,1,6,1.634,0.225,patient
410,1,1,3,7.665,34.351,patient
410,0,0,6,3.269,1.815,patient
410,1,1,6,2.705,7.655,patient
410,0,0,6,2.549,0.864,patient
410,0,0,6,1.512,0.76,patient
410,0,0,6,1.3,0.618,patient
410,0,0,3,1.161,0.466,patient
410,1,1,5,5.672,4.403,patient
410,1,1,5,4.175,1.699,patient
410,0,0,6,2.784,1.38,patient
410,1,1,6,1.886,0.368,patient
410,0,0,6,1.776,0.925,patient
410,0,1,2,6.862,3.73,patient
410,0,0,6,2.71,0.947,patient
410,1,1,6,1.624,1.341,patient
410,0,1,6,1.534,1.813,patient
410,0,0,4,3.428,2.85,patient
410,0,0,6,1.407,0.683,patient
410,0,0,6,1.305,0.543,patient
410,0,1,4,2.333,1.476,patient
410,0,0,6,1.266,0.425,patient
410,0,0,6,1.188,0.406,patient
410,1,1,4,2.194,1.575,patient
410,0,0,6,1.798,0.397,patient
410,1,1,5,2.681,1.674,patient
410,0,0,6,2.326,0.377,patient
410,1,0,6,0.955,0.841,patient
410,1,1,4,3.028,0.759,patient
410,0,1,5,2.38,1.475,patient
410,1,1,5,3.367,0.495,patient
410,1,1,2,5.229,1.533,patient
410,0,0,6,1.263,0.425,patient
410,0,1,5,2.789,3.12,patient
410,0,0,6,1.887,0.338,patient
410,1,1,5,1.325,0.625,patient
410,0,0,6,1.281,0.349,patient
410,0,1,6,3.471,0.344,patient
410,1,1,6,2.471,0.696,patient
410,0,0,6,1.086,0.39,patient
410,0,0,4,8.946,0.952,patient
410,0,1,5,1.36,0.485,patient
410,1,1,2,4.769,1.62,patient
410,0,0,6,1.927,0.537,patient
410,0,1,5,1.509,1.505,patient
410,1,1,5,2.106,0.356,patient
410,1,1,5,1.301,0.378,patient
410,1,0,3,5.833,3.068,patient
410,0,0,2,6.455,0.953,patient
410,0,0,6,1.238,0.366,patient
410,1,1,4,1.558,2.94,patient
410,0,1,3,5.159,2.126,patient
410,1,1,5,1.493,1.275,patient
410,1,1,5,1.303,0.366,patient
410,1,1,4,2.816,0.648,patient
410,0,1,4,2.294,0.988,patient
410,0,0,6,2.807,1.679,patient
410,1,1,5,1.754,0.695,patient
410,1,1,5,1.667,0.853,patient
410,0,1,4,10.761,1.235,patient
410,0,0,5,2.398,0.501,patient
410,0,0,6,1.037,0.354,patient
410,1,1,5,1.358,1.108,patient
410,0,0,6,1.483,0.292,patient
410,1,1,5,1.65,1.135,patient
410,1,1,4,8.932,0.69,patient
410,0,0,6,1.267,0.304,patient
410,0,0,6,0.825,0.304,patient
410,0,0,5,1.508,2.465,patient
